year,country2,100806,101606,101706,103606,110906,111106,111306,121206,122006,123506,127606,132706,132806,133006,133206,136706,137906,140606,143306,147206,147906,148306,149206,150606,150706,153706,163906,164406,169706,169806,170006,174206,174306,174406,175106,177706,178306,179406,181206,181706,181806,182206,27706,31706,36806,43006,43606,44206,45106,46006,46106,46206,48706,48806,49006,52606,53506,57206,57906,58006,61006,63106,63206,63306,63406,64306,64406,68606,69706,71606,89006,99106
2010-01-01,BA,42.676,19.4,31.1,0.6940000000000001,56.0,365.0,-1.4069999999999998,22.391,19.803,6670.105,51.626999999999995,0.13917248790972597,0.046749059645351955,nan,80.968,9720.341999999999,0.9279999999999999,27.2,36.18,nan,nan,35.1,nan,19.7,51.2,0.2,19.569000000000003,nan,1.237,1.077,0.109,26.186999999999998,91.65299999999999,0.588,36.61,97.852,16.335,79.5,99.9,99.821,9.043,44.0,5.716,15.789000000000001,14.124,25.3,42.75,3.722,45.6,83.56200000000001,19.436,nan,37.1,59.9,1.07,10.609000000000002,2.5839999999999996,6.0,136.382,nan,1.505,0.7033852767329394,nan,nan,nan,9.0,5.0,0.225,13.4,0.478,13.0,2.928
2010-01-01,BY,42.06,8.0,11.1,0.7659999999999999,2.5,119.3,-4.419,20.86,19.651,13164.285,43.718999999999994,0.13987121292093319,0.05373165839755094,101.86,115.91799999999999,16235.171,1.028,1.2,154.08100000000002,-4.622,nan,62.3,5.22,10.8,54.6,0.2,7.016,19.323,1.0,1.042,0.247,5.905,91.99600000000001,0.409,51.16,97.41,40.656,nan,99.9,100.0,5.254,69.0,6.643,32.143,21.666999999999998,2.5,31.8,9.472999999999999,74.7,109.07700000000001,1.807,14.966,57.5,69.5,1.06,1.005,2.435,4.2,334.251,0.2,4.2330000000000005,0.7117069566135333,103.686,107.57600000000001,79.051,1.0,1.0,0.14800000000000002,15.497,0.6809999999999999,5.0,0.243
2010-01-01,BZ,60.998999999999995,19.8,48.5,0.643,20.0,242.0,-6.263999999999999,59.004,6.317,4743.429,69.571,0.037267080745341616,0.11801242236024845,42.53,115.684,7876.81,0.9570000000000001,11.3,2.533,nan,19.04,59.6,6.621,17.2,64.8,10.5,33.71,-7.041,2.5069999999999997,1.429,0.35,15.225999999999999,nan,0.213,42.16,64.906,13.222999999999999,nan,94.0,83.04,5.813,52.0,1.676,11.110999999999999,72.959,24.1,28.2,0.322,45.2,60.38399999999999,9.083,22.243000000000002,52.4,82.1,1.03,5.593,6.904,16.1,226.13,1.8,40.111,0.6055900621118012,112.54799999999999,75.36,21.873,2.0,1.0,0.418,12.433,0.331,37.0,2.0180000000000002
2010-01-01,BO,51.887,28.7,54.2,0.596,5.1,679.0,-3.7710000000000004,58.43,10.025,3588.458,49.372,0.05948779995966929,0.11988304093567254,48.262,75.512,5407.47,0.917,2.5,53.633,nan,nan,70.2,7.6,30.1,49.3,15.2,20.07,nan,1.476,1.214,0.41200000000000003,9.471,83.162,0.28300000000000003,42.75,92.818,17.007,nan,nan,57.95,5.0969999999999995,135.0,1.5330000000000001,30.12,77.225,35.5,22.4,9.918,66.4,72.385,13.082,nan,62.0,82.1,1.05,4.887,3.165,36.5,232.06599999999997,0.3,12.835,0.593668078241581,104.708,83.134,nan,12.0,3.0,0.499,13.787,0.273,253.0,3.82
2010-01-01,BR,59.637,25.7,37.6,0.748,18.1,5161.0,-5.822,36.425,9.851,10828.572,93.389,0.06734384845220431,0.07706965588731478,nan,22.517,14537.567,1.001,8.4,2860.9390000000003,-0.19699999999999998,nan,60.3,5.649,16.0,61.7,6.6,47.007,9.067,1.778,1.2309999999999999,0.153,18.37,53.488,0.147,43.55,74.005,21.801,nan,98.9,93.76299999999999,7.973,44.0,2.133,9.596,68.194,26.0,40.65,196.796,84.3,100.068,nan,22.166,54.6,77.7,1.05,0.14,4.004,17.7,207.604,0.5,21.988000000000003,0.68364194394195,nan,nan,nan,1.0,1.0,0.452,13.968,0.467,65.0,0.021
2010-01-01,BB,14.651,nan,16.1,0.7609999999999999,25.8,532.0,-9.582,29.462,18.436,12972.613000000001,nan,0.125,0.0642857142857143,78.738,88.25299999999999,16417.962,1.015,10.7,4.59,3.2569999999999997,nan,60.7,6.097,2.8,69.2,0.4,9.031,-3.678,0.945,0.9740000000000001,0.13,nan,nan,0.322,50.0,nan,16.039,nan,nan,100.0,6.933,2.5,5.2860000000000005,19.608,47.387,16.2,65.1,0.28,31.9,125.215,6.625,13.007,63.5,73.1,1.04,1.835,14.991,13.1,132.75,1.2,11.089,0.6749999999999998,99.705,101.897,69.811,15.0,6.0,0.32,15.479000000000001,0.638,33.0,0.371
2010-01-01,BN,72.10600000000001,nan,nan,1.0,21.0,214.0,2.8160000000000003,36.746,4.816,60567.325999999994,22.665,0.03341902313624679,0.07969151670951156,67.191,95.37200000000001,80552.864,0.978,6.2,31.308000000000003,-57.531000000000006,nan,63.4,2.0469999999999997,0.7,80.0,0.3,0.0,38.219,1.3090000000000002,1.082,0.6809999999999999,nan,nan,0.262,41.44,99.43700000000001,23.691999999999997,nan,99.8,100.0,2.278,70.0,21.105999999999998,nan,15.432,4.6,53.0,0.389,75.0,111.949,3.4189999999999996,11.349,58.0,76.5,1.06,nan,3.5069999999999997,8.8,107.749,nan,0.257,0.7069408740359897,106.54700000000001,99.178,15.472999999999999,6.0,2.0,nan,14.128,nan,27.0,nan
2010-01-01,BT,70.973,nan,nan,0.62,8.6,41.0,nan,46.85,6.395,4791.072,45.571999999999996,0.04120879120879121,0.10027472527472527,2.289,113.184,6419.6759999999995,0.9,3.3,4.671,nan,nan,67.5,4.024,59.6,33.8,17.2,90.89,24.965,1.556,1.284,0.344,14.417,nan,0.10400000000000001,35.51,91.042,61.702,nan,64.5,62.428000000000004,3.18,225.0,0.67,13.889000000000001,39.115,68.1,13.6,0.728,34.8,54.191,8.966000000000001,25.896,64.6,74.3,1.04,0.522,4.748,34.4,223.53400000000002,nan,2.199,0.6524725274725275,106.538,63.614,6.82,5.0,6.0,nan,11.536,nan,204.0,8.773
2010-01-01,BW,20.029,nan,nan,0.733,35.3,1973.0,0.266,51.974,5.526,10529.911,10.867,0.03523573200992555,0.11513647642679899,nan,94.9,13334.198999999999,0.975,17.9,26.866999999999997,nan,nan,49.5,nan,26.4,59.8,23.5,30.186,24.138,1.476,1.205,0.607,1.3630000000000002,64.836,0.174,46.44,nan,41.412,nan,99.1,28.598000000000003,5.584,518.0,2.326,7.937,43.958,15.2,6.0,2.015,62.4,117.29899999999999,nan,nan,53.6,67.3,1.03,0.175,1.7080000000000002,40.1,423.03,23.0,15.038,0.6347394540942929,nan,nan,19.919,4.0,2.0,0.496,12.392000000000001,nan,169.0,1.264
2010-01-01,CF,35.711999999999996,45.9,28.1,0.32899999999999996,11.4,53.8,nan,78.84,6.816,704.7510000000001,22.656,0.03663744661721736,0.16026073274893235,nan,38.317,881.145,0.7509999999999999,6.3,3.92,nan,nan,67.0,1.205,86.2,6.8,79.3,79.811,nan,1.19,1.046,0.359,nan,nan,0.067,29.11,nan,14.265999999999998,nan,40.0,1.7,3.799,431.0,0.059000000000000004,9.615,115.165,72.6,2.0,4.449,38.9,22.013,53.527,84.32,64.1,79.1,1.03,nan,3.0980000000000003,101.3,484.22,4.8,nan,0.5385479883119803,89.15899999999999,nan,2.622,47.0,33.0,0.6779999999999999,6.8389999999999995,0.237,909.0,13.077
