year,actor1_country_code,actor2_country_code,event_count,num_mentions
2001-01-01,MAR,AFG,2,9
2001-01-01,EUR,MAR,1,14
2001-01-01,USA,SOM,1,1
2001-01-01,USA,AFR,1,8
2001-01-01,AFG,RUS,6,25
2001-01-01,GBR,IRL,7,20
2001-01-01,SRB,MKD,4,16
2001-01-01,USA,NRU,3,9
2001-01-01,FJI,PLW,2,5
2001-01-01,UGA,COG,1,4
2001-01-01,RUS,PRK,2,4
2001-01-01,UKR,AZE,3,8
2001-01-01,ZMB,AGO,6,15
2001-01-01,DEU,VEN,8,45
2001-01-01,NPL,AUS,2,4
2001-01-01,MAR,DZA,1,10
2001-01-01,ISR,USA,6,19
2001-01-01,NZL,NOR,6,31
2001-01-01,SWE,USA,1,8
2001-01-01,USA,IRQ,3,15
2001-01-01,BTN,NPL,1,3
2001-01-01,SVK,USA,1,4
2001-01-01,HTI,CUB,3,9
2001-01-01,HUN,RUS,1,4
2001-01-01,CHN,PSE,1,1
2001-01-01,SAU,KWT,2,9
2001-01-01,TZA,RWA,1,3
2001-01-01,KWT,SDN,1,5
2001-01-01,USA,NLD,1,8
2001-01-01,ESP,CAN,1,3
2001-01-01,GBR,IRQ,1,2
2001-01-01,USA,RUS,2,11
2001-01-01,NRU,AFG,4,13
2001-01-01,AZE,RUS,2,7
2001-01-01,RUS,HUN,1,2
2001-01-01,SAU,TJK,2,18
2001-01-01,DEU,COL,1,1
2001-01-01,SDN,MOZ,1,2
2001-01-01,GRC,ISR,1,6
2001-01-01,GAB,COG,1,4
2001-01-01,BEL,SDN,1,9
2001-01-01,SDN,SOM,2,8
2001-01-01,IND,CHE,4,12
2001-01-01,NZL,IRQ,2,3
2001-01-01,CHN,PRK,6,38
2001-01-01,ITA,AFG,2,14
2001-01-01,PSE,TUR,1,2
2001-01-01,AUS,NRU,2,4
2001-01-01,ISR,YEM,1,3
2001-01-01,ESP,ARG,1,3
2001-01-01,FJI,LBN,1,2
2001-01-01,AFR,MNG,2,12
2001-01-01,JPN,CHE,1,1
2001-01-01,EGY,PSE,1,9
2001-01-01,JPN,MYS,2,9
2001-01-01,AFR,EUR,1,4
2001-01-01,ITA,RUS,1,3
2001-01-01,ESP,AFG,4,27
2001-01-01,BLZ,USA,1,3
2001-01-01,ISR,SWE,1,2
2001-01-01,USA,KOR,2,8
2001-01-01,BGD,AFG,1,9
2001-01-01,TJK,JPN,1,7
2001-01-01,CAN,UKR,1,2
2001-01-01,SWE,CZE,1,2
2001-01-01,MOZ,SDN,2,7
2001-01-01,PAK,AFG,64,249
2001-01-01,DEU,ARM,1,9
2001-01-01,LBY,AFG,1,2
2001-01-01,USA,PRK,1,4
2001-01-01,JPN,AFG,7,18
2001-01-01,POL,GRC,1,2
2001-01-01,DNK,USA,1,4
2001-01-01,CHN,JPN,1,4
2001-01-01,GBR,OMN,2,15
2001-01-01,AUS,PRK,1,2
2001-01-01,PSE,CHE,1,2
2001-01-01,ETH,NLD,1,1
2001-01-01,COG,AGO,1,3
2001-01-01,EUR,LVA,1,24
2001-01-01,RUS,ARG,2,7
2001-01-01,IRL,GBR,3,7
2001-01-01,FRA,VNM,1,2
2001-01-01,AZE,UKR,4,10
2001-01-01,NZL,AFG,3,15
2001-01-01,CHN,GBR,1,2
2001-01-01,AZE,IRN,1,9
2001-01-01,PAK,JPN,1,3
2001-01-01,NLD,AGO,1,2
2001-01-01,USA,TUR,4,17
2001-01-01,NOR,AFG,9,18
2001-01-01,DZA,MAR,1,8
2001-01-01,PAK,BGD,1,4
2001-01-01,NLD,BRA,2,2
2001-01-01,CHN,PAK,1,2
2001-01-01,MKD,FRA,1,9
2001-01-01,EGY,SOM,2,7
2001-01-01,CHN,CHE,2,9
2001-01-01,IRQ,OMN,2,3
2001-01-01,PAK,IRQ,1,9
2001-01-01,TJK,TUR,1,2
2001-01-01,KOR,SEA,1,9
2001-01-01,SGP,KHM,3,9
2001-01-01,USA,EUR,1,9
2001-01-01,ZWE,AFR,1,4
2001-01-01,EUR,SDN,1,9
2001-01-01,IRQ,AFG,6,21
2001-01-01,AUS,USA,3,15
2001-01-01,MAR,EUR,2,5
2001-01-01,AFG,IDN,13,23
2001-01-01,MKD,BGR,3,12
2001-01-01,GIN,LBR,4,10
2001-01-01,AFR,HTI,2,12
2001-01-01,ZMB,MOZ,1,4
2001-01-01,JPN,KHM,1,3
2001-01-01,USA,ARG,2,10
2001-01-01,IRN,PSE,1,7
2001-01-01,CYP,RUS,1,2
2001-01-01,RUS,SWE,4,16
2001-01-01,USA,PGS,2,8
2001-01-01,PHL,CHN,3,9
2001-01-01,PSE,DNK,1,2
2001-01-01,PAK,IND,3,9
2001-01-01,ZAF,MOZ,3,10
2001-01-01,LBR,CIV,2,14
2001-01-01,KAZ,AFG,3,15
2001-01-01,MLI,BEN,3,20
2001-01-01,DEU,SRB,1,2
2001-01-01,AFR,KHM,2,12
2001-01-01,CUB,PAN,1,1
2001-01-01,CAN,AFR,1,4
2001-01-01,KEN,ETH,3,11
2001-01-01,MKD,ALB,11,40
2001-01-01,MWI,ZWE,1,1
2001-01-01,GBR,DEU,1,3
2001-01-01,KEN,TZA,3,11
2001-01-01,FRA,ETH,2,8
2001-01-01,IRQ,TUR,3,19
2001-01-01,KWT,PSE,7,26
2001-01-01,VNM,IDN,1,9
2001-01-01,TMP,IDN,1,2
2001-01-01,ESP,NAM,1,5
2001-01-01,TJK,ITA,1,6
2001-01-01,IRQ,JOR,4,31
2001-01-01,USA,PSE,14,68
2001-01-01,CHN,ISR,2,3
2001-01-01,FRA,VEN,8,45
2001-01-01,JOR,IRQ,1,18
2001-01-01,ISR,UGA,2,7
2001-01-01,ALB,MKD,4,13
2001-01-01,EUR,SLE,1,8
2001-01-01,USA,COL,2,6
2001-01-01,AGO,ZMB,2,2
2001-01-01,AFG,CHE,1,1
2001-01-01,ISR,TUR,3,11
2001-01-01,EUR,MDA,1,27
2001-01-01,KHM,USA,1,7
2001-01-01,RUS,ISR,1,2
2001-01-01,KWT,IRN,2,13
2001-01-01,LBN,ISR,2,2
2001-01-01,PSE,ISR,4,16
2001-01-01,ZMB,RWA,1,3
2001-01-01,FRA,USA,3,28
2001-01-01,RUS,MNG,1,9
2001-01-01,BHR,AFG,1,5
2001-01-01,SLE,LBR,4,12
2001-01-01,RUS,DNK,2,13
2001-01-01,DNK,AUS,1,4
2001-01-01,BMU,USA,1,2
2001-01-01,ESP,GBR,6,28
2001-01-01,IRL,ESP,1,2
2001-01-01,TUR,IRQ,3,8
2001-01-01,RUS,AFG,43,262
2001-01-01,TKM,DNK,1,16
2001-01-01,SAU,USA,4,7
2001-01-01,COG,FRA,1,8
2001-01-01,USA,POL,2,2
2001-01-01,PHL,USA,15,42
2001-01-01,HND,USA,2,2
2001-01-01,NRU,AUS,2,9
2001-01-01,GMB,SEN,1,1
2001-01-01,MYS,SEA,3,9
2001-01-01,NOR,NZL,2,5
2001-01-01,PSE,CHN,1,9
2001-01-01,TCD,CAF,1,2
2001-01-01,NRU,NZL,4,20
2001-01-01,KIR,NRU,1,2
2001-01-01,DEU,TJK,3,18
2001-01-01,USA,BRA,2,3
2001-01-01,EGY,AFG,2,2
2001-01-01,GBR,AFR,2,7
2001-01-01,USA,NGA,1,3
2001-01-01,BGD,GBR,1,1
2001-01-01,PHL,CAN,4,19
2001-01-01,LBR,RUS,1,5
2001-01-01,TUN,MLT,1,4
2001-01-01,WST,ALB,1,6
2001-01-01,ERI,SDN,1,4
2001-01-01,GTM,BLZ,2,3
2001-01-01,AFR,FRA,1,1
2001-01-01,MYS,IND,3,9
2001-01-01,ZAF,IRQ,6,23
2001-01-01,EUR,MKD,1,9
2001-01-01,GBR,MDA,2,3
2001-01-01,ZAF,AFR,4,17
2001-01-01,CHN,LSO,1,7
2001-01-01,UZB,CHE,1,2
2001-01-01,SVK,CZE,1,12
2001-01-01,CAN,ZMB,2,7
2001-01-01,MEX,SLV,3,17
2001-01-01,JPN,IDN,2,9
2001-01-01,KEN,CHE,1,1
2001-01-01,CIV,AFR,1,9
2001-01-01,EUR,ERI,2,8
2001-01-01,FRA,TUR,1,2
2001-01-01,NLD,CHE,1,1
2001-01-01,GTM,SLV,3,18
2001-01-01,EUR,ETH,1,4
2001-01-01,AFG,AUS,1,2
2001-01-01,NOR,AUS,10,30
2001-01-01,ISR,ITA,1,2
2001-01-01,NLD,JPN,1,2
2001-01-01,JPN,CHN,3,6
2001-01-01,USA,JPN,5,15
2001-01-01,LBY,DZA,1,18
2001-01-01,EGY,SLE,2,9
2001-01-01,AFG,KGZ,4,36
2001-01-01,LSO,AFR,1,2
2001-01-01,BRA,GNB,1,4
2001-01-01,AFG,IRN,3,10
2001-01-01,QAT,EUR,2,5
2001-01-01,CUB,USA,1,7
2001-01-01,ESP,DZA,1,9
2001-01-01,LKA,IDN,1,5
2001-01-01,UZB,RUS,1,5
2001-01-01,AFR,YEM,2,12
2001-01-01,AFR,USA,5,13
2001-01-01,USA,ISR,3,14
2001-01-01,CZE,BLR,1,7
2001-01-01,CHN,KHM,1,2
2001-01-01,USA,CUB,2,10
2001-01-01,FRA,CHE,2,27
2001-01-01,ISR,DNK,1,2
2001-01-01,HUN,AFG,8,30
2001-01-01,DEU,KAZ,2,9
2001-01-01,COD,BEL,1,5
2001-01-01,DEU,CHN,1,1
2001-01-01,IDN,AFG,5,15
2001-01-01,USA,MOZ,1,1
2001-01-01,CAN,POL,4,44
2001-01-01,NOR,GBR,2,2
2001-01-01,SDN,AFG,2,6
2001-01-01,PHL,IRQ,1,2
2001-01-01,NIC,USA,2,2
2001-01-01,USA,BMU,1,10
2001-01-01,NOR,NRU,3,9
2001-01-01,JPN,PSE,2,6
2001-01-01,JPN,IND,1,9
2001-01-01,ISR,CHE,1,2
2001-01-01,JPN,BTN,3,4
2001-01-01,EST,BLR,1,18
2001-01-01,BWA,AGO,1,3
2001-01-01,GBR,USA,1,9
2001-01-01,GBR,IND,3,15
2001-01-01,AFG,TJK,5,33
2001-01-01,RUS,BLR,1,4
2001-01-01,AFG,CZE,1,3
2001-01-01,DEU,JPN,1,4
2001-01-01,JPN,PRK,2,15
2001-01-01,PNG,AUS,1,5
2001-01-01,USA,PHL,1,2
2001-01-01,IRN,TJK,1,4
2001-01-01,FRA,SYR,2,7
2001-01-01,NRU,IDN,1,9
2001-01-01,NZL,AUS,2,13
2001-01-01,VEN,GTM,1,9
2001-01-01,LUX,CPV,1,3
2001-01-01,DEU,CIV,1,3
2001-01-01,USA,CHL,2,6
2001-01-01,IRN,ISR,1,2
2001-01-01,ESP,SLV,5,23
2001-01-01,CRI,SLV,1,1
2001-01-01,NMR,MEX,2,2
2001-01-01,BLR,EUR,1,9
2001-01-01,FRA,EUR,3,14
2001-01-01,MNG,CUB,1,9
2001-01-01,ARE,PSE,1,9
2001-01-01,RUS,AZE,1,4
2001-01-01,RUS,USA,8,17
2001-01-01,CHE,TUR,3,9
2001-01-01,MOZ,MWI,4,14
2001-01-01,IRQ,ARM,2,18
2001-01-01,PHL,ITA,2,5
2001-01-01,DEU,USA,1,2
2001-01-01,EUR,RUS,1,2
2001-01-01,EUR,TMP,1,6
2001-01-01,SGP,IDN,1,9
2001-01-01,USA,PAN,1,2
2001-01-01,MKD,RUS,2,4
2001-01-01,MOZ,ZAF,4,5
2001-01-01,LKA,USA,2,4
2001-01-01,AFR,KEN,1,2
2001-01-01,BEL,SLE,1,9
2001-01-01,USA,TKM,2,2
2001-01-01,AFR,AFG,1,5
2001-01-01,ZAF,EUR,1,3
2001-01-01,TUR,ALB,1,2
2001-01-01,AFG,SAU,16,31
2001-01-01,COD,CAF,1,4
2001-01-01,SWE,ESP,1,2
2001-01-01,LBR,NLD,1,5
2001-01-01,IRQ,PSE,1,7
2001-01-01,AFR,BGD,2,12
2001-01-01,RWA,AFR,2,3
2001-01-01,TZA,BDI,1,5
2001-01-01,SEA,PHL,1,4
2001-01-01,USA,CIV,2,2
2001-01-01,AUS,SGP,1,4
2001-01-01,NOR,SWE,1,1
2001-01-01,PRT,CYP,3,9
2001-01-01,DEU,UZB,1,9
2001-01-01,JPN,NLD,2,2
2001-01-01,BEL,SRB,2,9
2001-01-01,MYS,USA,1,4
2001-01-01,CAN,BDI,1,2
2001-01-01,USA,AFG,17,60
2001-01-01,GBR,TUR,3,5
2001-01-01,RUS,PAK,1,1
2001-01-01,FJI,AUS,1,9
2001-01-01,PSE,RUS,1,9
2001-01-01,USA,GHA,2,3
2001-01-01,AFR,PRK,2,12
2001-01-01,IRN,LBN,1,9
2001-01-01,IRQ,RUS,1,2
2001-01-01,MOZ,AFR,6,9
2001-01-01,IRN,SYR,5,33
2001-01-01,PHL,KOR,2,10
2001-01-01,KWT,AFG,2,9
2001-01-01,JPN,NGA,1,6
2001-01-01,CHL,USA,3,7
2001-01-01,DEU,ZMB,2,7
2001-01-01,ARM,IND,1,14
2001-01-01,NLD,ETH,1,4
2001-01-01,UGA,GHA,1,1
2001-01-01,TJK,DEU,2,18
2001-01-01,COL,DEU,1,8
2001-01-01,FRA,CMR,1,5
2001-01-01,HRV,AFG,2,14
2001-01-01,COD,ZWE,2,5
2001-01-01,ITA,PSE,3,12
2001-01-01,TUR,HUN,2,18
2001-01-01,OMN,IRN,3,13
2001-01-01,MYS,AFG,2,9
2001-01-01,IDN,TMP,1,5
2001-01-01,PSE,EUR,1,9
2001-01-01,AUS,IDN,7,25
2001-01-01,IDN,NOR,4,10
2001-01-01,TUR,UKR,2,2
2001-01-01,SAU,YEM,1,5
2001-01-01,KGZ,BLR,2,4
2001-01-01,CHE,IND,3,9
2001-01-01,AUS,AFG,5,17
2001-01-01,JPN,TJK,1,18
2001-01-01,PSE,SWE,1,2
2001-01-01,RUS,MKD,1,5
2001-01-01,PAK,SAU,3,9
2001-01-01,POL,USA,5,34
2001-01-01,LKA,SGP,1,2
2001-01-01,JPN,BRN,2,4
2001-01-01,BEL,TMP,1,9
2001-01-01,GRC,CYP,3,9
2001-01-01,TJK,RUS,2,11
2001-01-01,IRQ,AFR,2,3
2001-01-01,PRT,TMP,2,3
2001-01-01,ITA,MKD,1,7
2001-01-01,PRK,AUS,1,9
2001-01-01,AFG,PAK,16,61
2001-01-01,CHE,SVK,2,4
2001-01-01,AFG,SGP,1,2
2001-01-01,ESP,MLT,1,3
2001-01-01,CAN,PHL,1,5
2001-01-01,NPL,SGP,2,8
2001-01-01,ISR,KWT,4,8
2002-01-01,RUS,PRK,5,26
2002-01-01,AFG,TKM,1,4
2002-01-01,BEL,COD,1,3
2002-01-01,KEN,TZA,1,4
2002-01-01,AFR,ARG,4,20
2002-01-01,CAN,CIV,3,4
2002-01-01,USA,DOM,1,9
2002-01-01,ITA,DEU,1,3
2002-01-01,UGA,AFR,1,2
2002-01-01,NAM,SDN,3,6
2002-01-01,CIV,NGA,2,18
2002-01-01,MOZ,AFR,1,3
2002-01-01,THA,MMR,1,5
2002-01-01,EUR,DNK,2,9
2002-01-01,COM,MDG,4,12
2002-01-01,IDN,PSE,2,9
2002-01-01,TZA,GHA,5,14
2002-01-01,SAF,ZWE,2,16
2002-01-01,NZL,AUS,1,5
2002-01-01,VNM,RUS,2,7
2002-01-01,AFR,MOZ,3,9
2002-01-01,MWI,EUR,1,5
2002-01-01,RUS,HUN,3,6
2002-01-01,CYP,EGY,1,5
2002-01-01,MDG,AFR,1,2
2002-01-01,IRQ,AFG,1,5
2002-01-01,SWE,MKD,2,6
2002-01-01,RUS,TJK,6,17
2002-01-01,USA,MWI,1,9
2002-01-01,KOR,DEU,2,6
2002-01-01,ARE,ISR,1,2
2002-01-01,COG,COD,2,7
2002-01-01,AUS,NOR,5,16
2002-01-01,AUS,GBR,2,4
2002-01-01,TZA,KEN,1,2
2002-01-01,ZAF,FRA,3,4
2002-01-01,PER,JPN,3,14
2002-01-01,USA,ZMB,7,45
2002-01-01,ITA,UZB,1,9
2002-01-01,UZB,TJK,3,13
2002-01-01,USA,GHA,1,9
2002-01-01,DEU,RUS,4,9
2002-01-01,IRN,USA,1,4
2002-01-01,RUS,ZWE,1,9
2002-01-01,EUR,TUR,2,14
2002-01-01,PHL,JOR,1,1
2002-01-01,SAU,PAK,2,6
2002-01-01,VEN,USA,2,8
2002-01-01,LBY,AFG,1,3
2002-01-01,FRA,GBR,2,22
2002-01-01,GBR,ZWE,2,18
2002-01-01,MEX,CUB,2,4
2002-01-01,AFR,SAF,2,10
2002-01-01,SAU,IRQ,2,4
2002-01-01,USA,COL,2,4
2002-01-01,GBR,TJK,3,9
2002-01-01,LBR,SLE,3,7
2002-01-01,JPN,RUS,2,4
2002-01-01,JPN,CHN,2,9
2002-01-01,JPN,CZE,1,9
2002-01-01,SWZ,MWI,1,14
2002-01-01,FRA,RUS,5,7
2002-01-01,ESP,PRT,3,7
2002-01-01,ITA,CHN,12,64
2002-01-01,PHL,PRK,8,23
2002-01-01,THA,KHM,1,6
2002-01-01,CIV,FRA,2,2
2002-01-01,STP,GHA,5,14
2002-01-01,VEN,BOL,1,3
2002-01-01,KGZ,AFG,7,38
2002-01-01,ZWE,USA,1,7
2002-01-01,THA,CHN,1,2
2002-01-01,MAR,DZA,1,9
2002-01-01,SAU,AFG,2,10
2002-01-01,SDN,ERI,1,1
2002-01-01,CHN,VNM,2,7
2002-01-01,FRA,LBN,2,4
2002-01-01,CAN,ETH,2,6
2002-01-01,USA,UZB,1,1
2002-01-01,ISR,JOR,1,2
2002-01-01,ZAF,IRL,1,6
2002-01-01,AGO,ZMB,1,9
2002-01-01,MWI,ZMB,2,5
2002-01-01,IND,SAS,1,1
2002-01-01,AFR,ZAF,5,10
2002-01-01,LSO,ZMB,2,5
2002-01-01,RUS,DEU,2,9
2002-01-01,ISR,TUR,2,9
2002-01-01,VNM,CHN,1,2
2002-01-01,JPN,CAF,2,7
2002-01-01,CAN,RUS,2,4
2002-01-01,SAF,NGA,1,9
2002-01-01,GNQ,AFR,2,10
2002-01-01,ISR,IRQ,2,2
2002-01-01,RWA,COD,1,18
2002-01-01,EUR,RWA,1,1
2002-01-01,ZAF,RUS,15,47
2002-01-01,NOR,RUS,1,3
2002-01-01,MOZ,CHN,1,9
2002-01-01,LBY,UGA,1,7
2002-01-01,ERI,SDN,2,7
2002-01-01,ZWE,MOZ,1,4
2002-01-01,DEU,KEN,1,3
2002-01-01,MAR,ESP,1,9
2002-01-01,NLD,EGY,4,11
2002-01-01,JOR,ERI,1,1
2002-01-01,TUN,ARM,1,2
2002-01-01,USA,CUB,3,10
2002-01-01,GTM,SWE,1,1
2002-01-01,USA,IRQ,3,9
2002-01-01,AFR,ZWE,8,43
2002-01-01,AFR,FRA,1,3
2002-01-01,BEL,EUR,1,9
2002-01-01,AUS,AFG,7,29
2002-01-01,PHL,USA,29,107
2002-01-01,MNG,LKA,2,9
2002-01-01,SWE,SLE,1,9
2002-01-01,AFR,LSO,1,8
2002-01-01,IRN,SAU,1,2
2002-01-01,AFR,MWI,2,4
2002-01-01,ZMB,AGO,1,4
2002-01-01,DEU,PHL,4,22
2002-01-01,UKR,RUS,1,7
2002-01-01,RUS,CHN,2,3
2002-01-01,AUS,PSE,2,27
2002-01-01,TZA,BDI,1,1
2002-01-01,RWA,BDI,1,6
2002-01-01,KHM,VNM,12,41
2002-01-01,SAU,NGA,2,7
2002-01-01,TGO,USA,1,4
2002-01-01,IDN,PHL,1,2
2002-01-01,CUB,RUS,1,9
2002-01-01,SRB,ALB,7,7
2002-01-01,AFG,USA,1,5
2002-01-01,COG,ZWE,4,10
2002-01-01,JOR,AFG,2,4
2002-01-01,AFR,ZMB,1,2
2002-01-01,EUR,KOR,2,4
2002-01-01,KWT,PSE,1,9
2002-01-01,DEU,KWT,2,2
2002-01-01,USA,SOM,1,2
2002-01-01,EUR,ERI,1,9
2002-01-01,PHL,SEA,1,2
2002-01-01,GEO,RUS,1,1
2002-01-01,UGA,BWA,1,7
2002-01-01,FRA,CIV,10,29
2002-01-01,FRA,PSE,2,15
2002-01-01,VAT,PAN,1,1
2002-01-01,USA,SAU,2,4
2002-01-01,IRN,TJK,1,8
2002-01-01,AFR,AUS,1,9
2002-01-01,TUR,ISR,1,8
2002-01-01,ESP,SOM,5,11
2002-01-01,RUS,AZE,2,13
2002-01-01,VEN,COL,1,10
2002-01-01,MDG,ZAF,1,1
2002-01-01,ZWE,LBY,2,4
2002-01-01,USA,PHL,17,39
2002-01-01,ISR,CHE,1,8
2002-01-01,COD,RWA,4,14
2002-01-01,JPN,AFG,1,7
2002-01-01,ETH,USA,1,8
2002-01-01,USA,ISR,6,11
2002-01-01,MOZ,ZWE,2,4
2002-01-01,BOL,VEN,2,6
2002-01-01,VAT,VCT,1,9
2002-01-01,ESP,FRA,1,2
2002-01-01,COG,RWA,5,19
2002-01-01,AFR,RWA,1,4
2002-01-01,EUR,AGO,1,2
2002-01-01,UGA,RWA,1,2
2002-01-01,USA,MEX,2,8
2002-01-01,ZWE,SAF,2,4
2002-01-01,BHR,AFG,3,4
2002-01-01,ISR,UGA,4,10
2002-01-01,AFR,DEU,11,29
2002-01-01,SDN,PSE,2,4
2002-01-01,CIV,LBR,3,8
2002-01-01,CHN,KGZ,2,9
2002-01-01,EUR,PSE,1,4
2002-01-01,RUS,KOR,5,13
2002-01-01,AFR,IRL,1,3
2002-01-01,UGA,AUS,2,9
2002-01-01,NGA,SAF,2,14
2002-01-01,ZAF,ZWE,1,5
2002-01-01,RUS,JPN,1,7
2002-01-01,HUN,AFG,6,27
2002-01-01,SDN,UGA,1,2
2002-01-01,LBY,ZWE,1,7
2002-01-01,AFG,SWE,1,1
2002-01-01,FRA,SWE,1,7
2002-01-01,PSE,ISR,10,39
2002-01-01,USA,MOZ,2,7
2002-01-01,ITA,CPV,2,9
2002-01-01,YEM,SOM,2,14
2002-01-01,POL,DEU,3,7
2002-01-01,EUR,AUS,1,1
2002-01-01,USA,ISL,3,12
2002-01-01,USA,DEU,3,14
2002-01-01,JPN,KGZ,1,8
2002-01-01,KOR,PRK,13,50
2002-01-01,SYR,ISR,2,3
2002-01-01,NZL,PNG,2,17
2002-01-01,AFG,IDN,2,4
2002-01-01,SAU,PSE,1,4
2002-01-01,ZWE,NLD,1,9
2002-01-01,ERI,SOM,3,9
2002-01-01,KAZ,TJK,2,4
2002-01-01,USA,ARG,2,9
2002-01-01,GBR,ESP,1,3
2002-01-01,IDN,AUS,4,9
2002-01-01,NGA,UGA,2,7
2002-01-01,EUR,LSO,1,2
2002-01-01,SLE,LBR,5,17
2002-01-01,TUR,USA,1,9
2002-01-01,KEN,UGA,5,15
2002-01-01,ITA,RWA,1,7
2002-01-01,ITA,ALB,2,4
2002-01-01,HTI,FRA,1,1
2002-01-01,USA,RUS,6,15
2002-01-01,BLR,POL,2,4
2002-01-01,PAK,SAU,2,3
2002-01-01,USA,EGY,1,3
2002-01-01,EUR,BDI,1,6
2002-01-01,JPN,TMP,2,18
2002-01-01,WAF,CIV,1,7
2002-01-01,UGA,COD,1,7
2002-01-01,SDN,ETH,1,2
2002-01-01,MOZ,MWI,1,14
2002-01-01,USA,AFR,13,65
2002-01-01,USA,PSE,5,20
2002-01-01,PRK,JPN,3,6
2002-01-01,AGO,NAM,1,2
2002-01-01,AUS,USA,5,24
2002-01-01,EGY,PSE,8,40
2002-01-01,IRQ,USA,3,9
2002-01-01,GRC,WST,2,4
2002-01-01,RUS,JOR,1,4
2002-01-01,TZA,MWI,2,6
2002-01-01,KOR,CHN,20,79
2002-01-01,RUS,WST,4,26
2002-01-01,NLD,FRA,1,1
2002-01-01,LBY,NGA,1,9
2002-01-01,LSO,MOZ,1,4
2002-01-01,ITA,MOZ,2,7
2002-01-01,DJI,YEM,1,6
2002-01-01,USA,ZWE,8,32
2002-01-01,AGO,MOZ,1,4
2002-01-01,EUR,DEU,3,14
2002-01-01,SAU,ERI,3,9
2002-01-01,BFA,SEN,2,11
2002-01-01,MCO,NLD,1,1
2002-01-01,USA,KWT,1,2
2002-01-01,SAU,LKA,2,12
2002-01-01,SGP,IDN,1,4
2002-01-01,BEL,LUX,1,4
2002-01-01,AFR,CAN,1,9
2002-01-01,UKR,TUR,1,4
2002-01-01,JPN,PRK,11,43
2002-01-01,GBR,PAK,1,9
2002-01-01,GBR,PSE,1,9
2002-01-01,ITA,SEA,2,4
2002-01-01,NIC,CUB,1,1
2002-01-01,TKM,KGZ,1,5
2002-01-01,PRK,USA,3,9
2002-01-01,GBR,AFG,1,1
2002-01-01,FRA,AGO,1,9
2002-01-01,JPN,AFR,3,18
2002-01-01,EUR,MOZ,1,2
2002-01-01,AFR,KEN,1,2
2002-01-01,ISR,PSE,30,133
2002-01-01,FJI,IRQ,3,6
2002-01-01,EUR,NPL,1,2
2002-01-01,CUB,BLR,1,3
2002-01-01,EST,DNK,1,6
2002-01-01,USA,SGP,1,6
2002-01-01,BGD,AUS,1,4
2002-01-01,IRN,KWT,1,1
2002-01-01,KOR,AFG,3,18
2002-01-01,AUS,IDN,8,28
2002-01-01,EUR,NLD,2,9
2002-01-01,SLB,AUS,1,18
2002-01-01,AUT,RUS,2,4
2002-01-01,FRA,KAZ,1,2
2002-01-01,SWE,RUS,2,2
2002-01-01,ISR,KEN,6,18
2002-01-01,CAN,DZA,2,2
2002-01-01,JOR,PSE,9,51
2002-01-01,SWZ,MOZ,1,4
2002-01-01,NOR,IRQ,2,4
2002-01-01,AUS,SLB,2,9
2002-01-01,SVK,CZE,1,7
2002-01-01,KOR,RUS,2,8
2002-01-01,RUS,CZE,1,9
2002-01-01,EUR,AFR,3,13
2002-01-01,AFR,UGA,1,2
2002-01-01,CHN,KOR,1,3
2002-01-01,NOR,AFR,2,6
2002-01-01,CAN,AFG,4,20
2002-01-01,SAU,SOM,1,3
2002-01-01,TCD,AFR,1,3
2002-01-01,JOR,LBY,1,4
2002-01-01,IDN,TMP,7,16
2002-01-01,DNK,IRQ,1,3
2002-01-01,JPN,GBR,1,1
2002-01-01,GRC,ALB,1,2
2002-01-01,USA,TJK,2,9
2002-01-01,AUS,SGP,1,6
2002-01-01,RUS,SWE,2,8
2002-01-01,ZMB,EUR,1,8
2002-01-01,KOR,SGP,1,6
2002-01-01,ETH,DEU,1,8
2002-01-01,RUS,BHS,2,2
2002-01-01,LSO,BWA,1,7
2002-01-01,AFR,RUS,11,35
2002-01-01,RUS,FRA,3,12
2002-01-01,EUR,FRA,2,7
2002-01-01,CHL,ESP,2,2
2002-01-01,CAN,USA,1,1
2002-01-01,PER,SWE,3,4
2002-01-01,NOR,IDN,5,9
2002-01-01,EUR,SWZ,1,2
2002-01-01,UGA,GHA,5,14
2002-01-01,EUR,GRC,2,7
2002-01-01,ARG,DEU,3,15
2002-01-01,ISR,AFR,1,3
2002-01-01,COD,BDI,1,3
2002-01-01,FRA,ESP,1,5
2002-01-01,RWA,BWA,1,7
2002-01-01,ITA,PHL,4,26
2002-01-01,MWI,BWA,1,7
2002-01-01,EUR,ZMB,1,2
2002-01-01,DEU,SOM,5,14
2002-01-01,COG,CHE,1,12
2002-01-01,SOM,AFG,1,1
2002-01-01,ETH,SDN,1,1
2002-01-01,LBR,CIV,2,3
2002-01-01,BTN,NPL,2,6
2002-01-01,HUN,EUR,1,4
2002-01-01,AFG,AUS,2,6
2002-01-01,ARM,RUS,1,5
2002-01-01,RUS,ZAF,2,6
2002-01-01,AUS,IRQ,1,7
2002-01-01,NZL,IDN,1,9
2002-01-01,MYS,RUS,1,1
2002-01-01,WAF,SLE,1,4
2002-01-01,CYP,GBR,2,11
2002-01-01,CHN,MNG,2,14
2002-01-01,USA,COD,1,2
2002-01-01,FRA,AFG,7,36
2002-01-01,AFR,PRT,1,3
2002-01-01,DEU,UKR,2,9
2002-01-01,PAK,USA,3,10
2002-01-01,VNM,AFG,3,5
