year,action_country_code,event_count,total_num_mentions
2015-01-01,AJ,15982,135086
2015-01-01,AL,5425,73625
2015-01-01,AM,21048,196207
2015-01-01,AN,159,1474
2015-01-01,AO,4742,86764
2015-01-01,AQ,130,1295
2015-01-01,AR,11836,128724
2015-01-01,AS,178796,5172064
2015-01-01,AU,14259,261218
2015-01-01,AV,126,872
2015-01-01,AY,459,4615
2015-01-01,BA,10141,154007
2015-01-01,BB,1443,13606
2015-01-01,BC,3017,23297
2015-01-01,BD,1315,9399
2015-01-01,BE,29590,472733
2015-01-01,BF,7713,68630
2015-01-01,BG,69427,990351
2015-01-01,BH,4815,30658
2015-01-01,BK,5214,92753
2015-01-01,BL,3211,54520
2015-01-01,BM,21930,283753
2015-01-01,BN,3445,34802
2015-01-01,BO,7206,63324
2015-01-01,BP,502,7211
2015-01-01,BR,18540,227369
2015-01-01,BT,1378,13301
2015-01-01,BU,8740,96518
2015-01-01,BX,2698,24062
2015-01-01,BY,15090,384704
2015-01-01,CA,150206,2347492
2015-01-01,CB,15210,169006
2015-01-01,CD,18368,267900
2015-01-01,CE,37009,324177
2015-01-01,CF,8114,126110
2015-01-01,CG,3777,39867
2015-01-01,CH,142423,2122514
2015-01-01,CI,9056,148271
2015-01-01,CJ,854,6471
2015-01-01,CM,17524,275568
2015-01-01,CN,119,1074
2015-01-01,CO,15964,191216
2015-01-01,CQ,38,269
2015-01-01,CS,2982,22666
2015-01-01,CT,7486,129414
2015-01-01,CU,20386,263355
2015-01-01,CV,179,1940
2015-01-01,CW,326,2178
2015-01-01,CY,4178,48533
2015-01-01,DA,13803,256310
2015-01-01,DJ,3200,42057
2015-01-01,DO,333,5104
2015-01-01,DQ,8,50
2015-01-01,DR,3547,49485
2015-01-01,EC,3376,48013
2015-01-01,EG,115441,2280677
2015-01-01,EI,52886,559317
2015-01-01,EK,410,2617
2015-01-01,EN,2892,36313
2015-01-01,ER,3886,51051
2015-01-01,ES,6881,92338
2015-01-01,ET,14548,148131
2015-01-01,EZ,7578,91581
2015-01-01,FG,38,295
2015-01-01,FI,4151,45897
2015-01-01,FJ,3744,25917
2015-01-01,FK,57,235
2015-01-01,FM,170,3778
2015-01-01,FO,233,3473
2015-01-01,FP,110,660
2015-01-01,FR,172171,3224075
2015-01-01,GA,5882,63522
2015-01-01,GB,484,4460
2015-01-01,GG,3012,29284
2015-01-01,GH,23516,266541
2015-01-01,GI,778,5892
2015-01-01,GJ,1125,10336
2015-01-01,GK,1077,5455
2015-01-01,GL,574,4093
2015-01-01,GM,77604,1082945
2015-01-01,GP,60,658
2015-01-01,GQ,2863,39277
2015-01-01,GR,34790,573207
2015-01-01,GT,7818,126411
2015-01-01,GV,3260,59753
2015-01-01,GY,5584,36878
2015-01-01,GZ,7794,90855
2015-01-01,HA,7836,110873
2015-01-01,HK,8173,103080
2015-01-01,HO,4634,53789
2015-01-01,HQ,5,7
2015-01-01,HR,8579,161174
2015-01-01,HU,18146,478681
2015-01-01,IC,2437,20519
2015-01-01,ID,49937,820909
2015-01-01,IM,54,266
2015-01-01,IN,290907,3289204
2015-01-01,IO,25,133
2015-01-01,IR,103202,1270770
2015-01-01,IS,255728,3890752
2015-01-01,IT,51880,768213
2015-01-01,IV,3297,60753
2015-01-01,IZ,191387,3368551
2015-01-01,JA,56695,816464
2015-01-01,JE,8993,93006
2015-01-01,JM,11807,116266
2015-01-01,JO,32862,518337
2015-01-01,JQ,11,26
2015-01-01,KE,52577,866615
2015-01-01,KG,3850,32956
2015-01-01,KN,15997,255458
2015-01-01,KR,477,4913
2015-01-01,KS,27533,567619
2015-01-01,KT,422,12848
2015-01-01,KU,12053,196954
2015-01-01,KV,2869,29861
2015-01-01,KZ,3757,33111
2015-01-01,LA,1991,15880
2015-01-01,LE,48927,654806
2015-01-01,LG,2231,18118
2015-01-01,LH,3306,31429
2015-01-01,LI,6758,60623
2015-01-01,LO,1790,14297
2015-01-01,LS,109,748
2015-01-01,LT,2011,16509
2015-01-01,LU,1677,17699
2015-01-01,LY,51828,977005
2015-01-01,MA,975,11336
2015-01-01,MB,120,1182
2015-01-01,MC,568,5439
2015-01-01,MD,1825,30192
2015-01-01,MF,26,167
2015-01-01,MG,2507,25845
2015-01-01,MH,51,435
2015-01-01,MI,6112,43715
2015-01-01,MJ,714,9787
2015-01-01,MK,6751,154613
2015-01-01,ML,16841,469895
2015-01-01,MN,903,7739
2015-01-01,MO,10179,136882
2015-01-01,MP,899,8877
2015-01-01,MR,1481,20479
2015-01-01,MT,6160,51451
2015-01-01,MU,3180,36448
2015-01-01,MV,5649,139915
2015-01-01,MX,70704,1166536
2015-01-01,MY,54425,631479
2015-01-01,MZ,5491,59409
2015-01-01,NC,126,775
2015-01-01,NE,39,351
2015-01-01,NF,31,244
2015-01-01,NG,14185,210822
2015-01-01,NH,718,13381
2015-01-01,NI,204104,2412808
2015-01-01,NL,22977,271717
2015-01-01,NO,11941,149900
2015-01-01,NP,23011,368199
2015-01-01,NR,1611,79263
2015-01-01,NS,444,5255
2015-01-01,NT,22,113
2015-01-01,NU,2068,25585
2015-01-01,NZ,30843,366757
2015-01-01,OC,388,3787
2015-01-01,OD,15754,228786
2015-01-01,OS,3890,47037
2015-01-01,PA,1657,29041
2015-01-01,PC,116,1038
2015-01-01,PE,9202,137958
2015-01-01,PF,14,45
2015-01-01,PG,79,594
2015-01-01,PK,246405,3121114
2015-01-01,PL,17119,231832
2015-01-01,PM,5801,66074
2015-01-01,PO,6886,72434
2015-01-01,PP,2419,38176
2015-01-01,PS,357,5671
2015-01-01,PU,238,1667
2015-01-01,QA,8853,97312
2015-01-01,RB,7469,100276
2015-01-01,RE,1561,22230
2015-01-01,RI,7339,155924
2015-01-01,RM,555,4288
2015-01-01,RN,71,342
2015-01-01,RO,8018,141362
2015-01-01,RP,92726,888262
2015-01-01,RQ,2725,42016
2015-01-01,RS,175222,2314792
2015-01-01,RW,14439,155082
2015-01-01,SA,97903,1525786
2015-01-01,SB,10,33
2015-01-01,SC,213,1392
2015-01-01,SE,524,5298
2015-01-01,SF,98831,895176
2015-01-01,SG,3896,86548
2015-01-01,SH,36,1918
2015-01-01,SI,2231,51055
2015-01-01,SL,4638,52527
2015-01-01,SM,97,666
2015-01-01,SN,14494,220796
2015-01-01,SO,45951,727973
2015-01-01,SP,39223,506309
2015-01-01,ST,435,3068
2015-01-01,SU,31700,345982
2015-01-01,SV,164,3622
2015-01-01,SW,19363,305647
2015-01-01,SY,287812,4917928
2015-01-01,SZ,20911,246444
2015-01-01,TD,7075,54303
2015-01-01,TH,43266,731414
2015-01-01,TI,7251,70522
2015-01-01,TK,15,45
2015-01-01,TL,38,241
2015-01-01,TN,572,3939
2015-01-01,TO,617,9503
2015-01-01,TP,54,1654
2015-01-01,TS,28655,830759
2015-01-01,TT,541,9030
2015-01-01,TU,169368,2593536
2015-01-01,TV,122,690
2015-01-01,TW,9984,147166
2015-01-01,TX,3326,34727
2015-01-01,TZ,8762,100162
2015-01-01,UG,20935,210524
2015-01-01,UK,315310,3729984
2015-01-01,UP,70629,1005208
2015-01-01,US,2845797,52275452
2015-01-01,UV,3422,75717
2015-01-01,UY,1287,12900
2015-01-01,UZ,5445,55050
2015-01-01,VC,420,3516
2015-01-01,VE,14459,198761
2015-01-01,VI,204,1253
2015-01-01,VM,30655,309814
2015-01-01,VQ,397,3960
2015-01-01,VT,1165,21131
2015-01-01,WA,6803,52358
2015-01-01,WE,35982,366301
2015-01-01,WF,2,10
2015-01-01,WI,303,1333
2015-01-01,WQ,30,237
2015-01-01,WS,1616,9518
2015-01-01,WZ,2246,19302
2015-01-01,YI,440,5774
2015-01-01,YM,84659,1685300
2015-01-01,ZA,8390,46166
2015-01-01,ZI,32961,416134
2016-01-01,AA,224,2711
2016-01-01,AC,759,6380
2016-01-01,AE,20597,270977
2016-01-01,AF,170120,2897201
2016-01-01,AG,10329,136504
2016-01-01,AJ,23084,225976
2016-01-01,AL,5582,78547
2016-01-01,AM,27155,301725
2016-01-01,AN,96,460
2016-01-01,AO,5329,70070
2016-01-01,AQ,252,2766
2016-01-01,AR,9504,107396
2016-01-01,AS,207413,4085267
2016-01-01,AU,14727,196174
2016-01-01,AV,118,892
2016-01-01,AY,587,8082
2016-01-01,BA,14083,268903
2016-01-01,BB,2198,16524
2016-01-01,BC,4006,29333
2016-01-01,BD,1224,12827
2016-01-01,BE,56953,1174060
2016-01-01,BF,7578,62982
2016-01-01,BG,89307,1748239
2016-01-01,BH,7066,49045
2016-01-01,BK,5120,72156
2016-01-01,BL,2948,59713
2016-01-01,BM,20770,239526
2016-01-01,BN,4040,39817
2016-01-01,BO,5785,51653
2016-01-01,BP,579,3972
2016-01-01,BR,29383,480692
2016-01-01,BT,1240,9767
2016-01-01,BU,9568,106387
2016-01-01,BX,5131,40014
2016-01-01,BY,7587,117204
2016-01-01,CA,174514,2687380
2016-01-01,CB,16864,253200
2016-01-01,CD,9153,122031
2016-01-01,CE,24375,220874
2016-01-01,CF,10147,161720
2016-01-01,CG,6259,82182
2016-01-01,CH,155467,2065571
2016-01-01,CI,7903,92459
2016-01-01,CJ,894,6097
2016-01-01,CM,9748,148685
2016-01-01,CN,120,1050
2016-01-01,CO,15747,243162
2016-01-01,CQ,56,2110
2016-01-01,CS,2516,25060
2016-01-01,CT,6535,135356
2016-01-01,CU,22463,343503
2016-01-01,CV,345,4226
2016-01-01,CW,515,3000
2016-01-01,CY,5892,64497
2016-01-01,DA,12384,172299
2016-01-01,DJ,3445,35476
2016-01-01,DO,295,1951
2016-01-01,DQ,9,499
2016-01-01,DR,2946,29110
2016-01-01,EC,4078,58791
2016-01-01,EG,80008,1346059
2016-01-01,EI,60991,589253
2016-01-01,EK,775,5894
2016-01-01,EN,2197,20824
2016-01-01,ER,4314,47880
2016-01-01,ES,7168,95910
2016-01-01,ET,19706,220165
2016-01-01,EZ,7118,78976
2016-01-01,FG,75,386
2016-01-01,FI,5514,82934
2016-01-01,FJ,6097,56895
2016-01-01,FK,64,408
2016-01-01,FM,336,2820
2016-01-01,FO,134,893
2016-01-01,FP,210,1993
2016-01-01,FR,152538,2650429
2016-01-01,GA,6265,81859
2016-01-01,GB,1596,47223
2016-01-01,GG,2301,17460
2016-01-01,GH,28904,303656
2016-01-01,GI,883,12119
2016-01-01,GJ,1636,19663
2016-01-01,GK,1003,5579
2016-01-01,GL,711,6541
2016-01-01,GM,107979,1820551
2016-01-01,GP,84,477
2016-01-01,GQ,2706,20769
2016-01-01,GR,36099,593175
2016-01-01,GT,7444,102367
2016-01-01,GV,2429,31563
2016-01-01,GY,7371,43117
2016-01-01,GZ,10107,92299
2016-01-01,HA,7860,137993
2016-01-01,HK,11893,192122
2016-01-01,HO,8770,123096
2016-01-01,HQ,7,20
2016-01-01,HR,5206,57729
2016-01-01,HU,9626,152976
2016-01-01,IC,3141,28865
2016-01-01,ID,54263,942810
2016-01-01,IM,76,659
2016-01-01,IN,404354,4173337
2016-01-01,IO,13,72
2016-01-01,IR,119897,1482535
2016-01-01,IS,247307,4714958
2016-01-01,IT,58110,754345
2016-01-01,IV,5287,105816
2016-01-01,IZ,196628,4101278
2016-01-01,JA,59285,855509
2016-01-01,JE,10520,116810
2016-01-01,JM,12109,122081
2016-01-01,JO,26415,453807
2016-01-01,JQ,1,1
2016-01-01,KE,59773,709971
2016-01-01,KG,4737,40870
2016-01-01,KN,32973,639155
2016-01-01,KR,614,8601
2016-01-01,KS,32762,534168
2016-01-01,KT,76,898
2016-01-01,KU,9402,121360
2016-01-01,KV,3106,52045
2016-01-01,KZ,5456,64286
2016-01-01,LA,3473,34862
2016-01-01,LE,35077,475434
2016-01-01,LG,2247,18346
2016-01-01,LH,3063,36894
2016-01-01,LI,7405,69343
2016-01-01,LO,2060,21546
2016-01-01,LQ,2,7
2016-01-01,LS,205,7349
2016-01-01,LT,1812,15805
2016-01-01,LU,1630,25237
2016-01-01,LY,44260,827288
2016-01-01,MA,965,15671
2016-01-01,MB,159,1069
2016-01-01,MC,718,6685
2016-01-01,MD,2298,19673
2016-01-01,MF,51,517
2016-01-01,MG,1483,16312
2016-01-01,MH,110,803
2016-01-01,MI,9849,85071
2016-01-01,MJ,913,10657
2016-01-01,MK,8061,166743
2016-01-01,ML,12047,291425
2016-01-01,MN,911,10522
2016-01-01,MO,10736,132891
2016-01-01,MP,923,9889
2016-01-01,MR,1645,19986
2016-01-01,MT,5328,41446
2016-01-01,MU,3668,43720
2016-01-01,MV,2865,53767
2016-01-01,MX,81590,1343934
2016-01-01,MY,49730,510008
2016-01-01,MZ,5790,71212
2016-01-01,NC,251,1580
2016-01-01,NE,21,110
2016-01-01,NF,18,97
2016-01-01,NG,8476,124275
2016-01-01,NH,445,3590
2016-01-01,NI,229897,2114907
2016-01-01,NL,25322,306544
2016-01-01,NO,14763,186195
2016-01-01,NP,17139,212869
2016-01-01,NR,2124,70710
2016-01-01,NS,368,2315
2016-01-01,NT,8,54
2016-01-01,NU,2486,38756
2016-01-01,NZ,29020,291978
2016-01-01,OC,267,3936
2016-01-01,OD,17602,316833
2016-01-01,OS,4393,41952
2016-01-01,PA,1042,9286
2016-01-01,PC,62,566
2016-01-01,PE,13328,180758
2016-01-01,PF,131,1484
2016-01-01,PG,100,586
2016-01-01,PK,270971,3362575
2016-01-01,PL,20618,298453
2016-01-01,PM,8391,99274
2016-01-01,PO,8213,96933
2016-01-01,PP,3968,71126
2016-01-01,PS,224,2361
2016-01-01,PU,200,1378
2016-01-01,QA,7728,82939
2016-01-01,RB,8772,118696
2016-01-01,RE,579,5077
2016-01-01,RI,5638,100093
2016-01-01,RM,696,4839
2016-01-01,RN,79,512
2016-01-01,RO,9572,166145
2016-01-01,RP,117402,1468530
2016-01-01,RQ,4001,75329
2016-01-01,RS,194810,2273143
2016-01-01,RW,12211,134836
2016-01-01,SA,89601,1311657
2016-01-01,SB,2,2
2016-01-01,SC,184,1294
2016-01-01,SE,649,9051
2016-01-01,SF,109317,1008179
2016-01-01,SG,3994,62240
2016-01-01,SH,16,94
2016-01-01,SI,1444,19816
2016-01-01,SL,4071,44984
2016-01-01,SM,119,1072
2016-01-01,SN,19292,335570
2016-01-01,SO,55116,920481
2016-01-01,SP,39491,529310
2016-01-01,ST,596,3558
2016-01-01,SU,31259,341437
2016-01-01,SV,92,462
2016-01-01,SW,24549,326828
2016-01-01,SY,336239,6101625
2016-01-01,SZ,25298,318385
2016-01-01,TD,9883,69585
2016-01-01,TE,1,1
2016-01-01,TH,39351,566152
2016-01-01,TI,5305,49941
2016-01-01,TK,33,140
2016-01-01,TL,20,188
2016-01-01,TN,845,7492
2016-01-01,TO,862,9445
2016-01-01,TP,50,890
2016-01-01,TS,17205,274964
2016-01-01,TT,474,7155
2016-01-01,TU,217625,4084292
2016-01-01,TV,48,280
2016-01-01,TW,13959,180717
2016-01-01,TX,2933,29050
2016-01-01,TZ,13049,123527
2016-01-01,UG,34872,348036
2016-01-01,UK,375413,4663002
2016-01-01,UP,47526,444011
2016-01-01,US,3233492,60306871
2016-01-01,UV,7321,181874
2016-01-01,UY,1611,19988
2016-01-01,UZ,5496,78102
2016-01-01,VC,856,5562
2016-01-01,VE,14528,201757
2016-01-01,VI,463,3501
2016-01-01,VM,35731,428583
2016-01-01,VQ,729,7375
2016-01-01,VT,1065,12224
2016-01-01,WA,5045,31982
2016-01-01,WE,35207,603150
2016-01-01,WI,408,3345
2016-01-01,WQ,41,286
2016-01-01,WS,1960,13350
2016-01-01,WZ,1736,11335
2016-01-01,YI,623,6239
2016-01-01,YM,54522,840365
2016-01-01,ZA,9222,65028
2016-01-01,ZI,36037,438564
2017-01-01,AA,369,5211
2017-01-01,AC,874,11047
2017-01-01,AE,19869,284404
2017-01-01,AF,135648,2555985
2017-01-01,AG,6527,62587
2017-01-01,AJ,14186,101542
2017-01-01,AL,4392,54787
2017-01-01,AM,13539,100111
2017-01-01,AN,67,707
2017-01-01,AO,3983,35963
2017-01-01,AQ,140,1972
2017-01-01,AR,8065,108148
2017-01-01,AS,190702,3081364
2017-01-01,AU,10418,136753
2017-01-01,AV,178,4196
2017-01-01,AY,495,5991
2017-01-01,BA,11656,225766
2017-01-01,BB,2234,20694
2017-01-01,BC,3123,28330
2017-01-01,BD,1265,10127
2017-01-01,BE,21150,343451
2017-01-01,BF,6506,48013
2017-01-01,BG,67243,1068395
2017-01-01,BH,6532,42293
2017-01-01,BK,4364,68246
2017-01-01,BL,2662,21280
2017-01-01,BM,28721,593511
2017-01-01,BN,3521,34968
2017-01-01,BO,7566,78292
2017-01-01,BP,604,4288
2017-01-01,BQ,1,3
2017-01-01,BR,26118,481802
2017-01-01,BT,1572,13628
2017-01-01,BU,5544,59559
2017-01-01,BX,2370,19459
2017-01-01,BY,4290,59093
2017-01-01,CA,169484,2239017
2017-01-01,CB,15602,230622
2017-01-01,CD,7850,91587
2017-01-01,CE,21038,215636
2017-01-01,CF,8362,155327
2017-01-01,CG,4967,47831
2017-01-01,CH,137991,1806806
2017-01-01,CI,9786,185592
2017-01-01,CJ,726,5617
2017-01-01,CM,8819,117628
2017-01-01,CN,115,590
2017-01-01,CO,15215,229029
2017-01-01,CQ,19,104
2017-01-01,CS,2536,21668
2017-01-01,CT,5799,108652
2017-01-01,CU,14975,207275
2017-01-01,CV,125,2211
2017-01-01,CW,248,1200
2017-01-01,CY,3845,29344
2017-01-01,DA,9543,140514
2017-01-01,DJ,3101,36153
2017-01-01,DO,580,8028
2017-01-01,DQ,2,20
2017-01-01,DR,3220,38229
2017-01-01,EC,3107,41141
2017-01-01,EG,72336,1533399
2017-01-01,EI,52723,500562
2017-01-01,EK,832,9650
2017-01-01,EN,2204,17185
2017-01-01,ER,2511,21417
2017-01-01,ES,7094,87276
2017-01-01,ET,10747,109285
2017-01-01,EZ,5697,57362
2017-01-01,FG,82,1350
2017-01-01,FI,4795,68522
2017-01-01,FJ,5302,36006
2017-01-01,FK,85,403
2017-01-01,FM,153,1110
2017-01-01,FO,63,1083
2017-01-01,FP,147,3242
2017-01-01,FR,102913,2012871
2017-01-01,GA,6835,105103
2017-01-01,GB,808,7120
2017-01-01,GG,2178,13553
2017-01-01,GH,28218,271110
2017-01-01,GI,735,7397
2017-01-01,GJ,1210,8667
2017-01-01,GK,883,5876
2017-01-01,GL,831,7687
2017-01-01,GM,84184,1147049
2017-01-01,GP,171,6670
2017-01-01,GQ,4262,68662
2017-01-01,GR,23890,320010
2017-01-01,GT,7695,135808
2017-01-01,GV,2025,29987
2017-01-01,GY,6492,48661
2017-01-01,GZ,5671,66905
2017-01-01,HA,5646,80862
2017-01-01,HK,8290,133366
2017-01-01,HO,6532,87472
2017-01-01,HQ,16,515
2017-01-01,HR,4230,73282
2017-01-01,HU,7330,84943
2017-01-01,IC,2646,36936
2017-01-01,ID,40023,588280
2017-01-01,IM,132,2257
2017-01-01,IN,349580,3167580
2017-01-01,IO,28,137
2017-01-01,IR,105571,1601375
2017-01-01,IS,195329,4420424
2017-01-01,IT,45897,599393
2017-01-01,IV,3469,65928
2017-01-01,IZ,144240,2678663
2017-01-01,JA,56006,824300
2017-01-01,JE,8134,86981
2017-01-01,JM,12434,108560
2017-01-01,JN,1,6
2017-01-01,JO,20637,348101
2017-01-01,JQ,5,24
2017-01-01,KE,50442,685748
2017-01-01,KG,4301,43222
2017-01-01,KN,69976,1455182
2017-01-01,KR,511,8601
2017-01-01,KS,42017,808645
2017-01-01,KT,81,759
2017-01-01,KU,7507,86777
2017-01-01,KV,2545,27882
2017-01-01,KZ,5037,48154
2017-01-01,LA,2433,19793
2017-01-01,LE,33846,468991
2017-01-01,LG,2064,18246
2017-01-01,LH,2853,27603
2017-01-01,LI,5712,57068
2017-01-01,LO,1514,24689
2017-01-01,LS,99,622
2017-01-01,LT,2984,26871
2017-01-01,LU,1233,16597
2017-01-01,LY,28832,474146
2017-01-01,MA,952,9396
2017-01-01,MB,113,2379
2017-01-01,MC,1481,19030
2017-01-01,MD,2375,21493
2017-01-01,MF,17,114
2017-01-01,MG,1054,10204
2017-01-01,MH,65,605
2017-01-01,MI,8231,52334
2017-01-01,MJ,1050,12004
2017-01-01,MK,2937,47598
2017-01-01,ML,8855,203049
2017-01-01,MN,988,8998
2017-01-01,MO,10566,163876
2017-01-01,MP,1046,8097
2017-01-01,MR,1018,11211
2017-01-01,MT,7511,105631
2017-01-01,MU,2982,26327
2017-01-01,MV,2257,36568
2017-01-01,MX,70838,1259750
2017-01-01,MY,50447,634976
2017-01-01,MZ,3053,34184
2017-01-01,NC,293,3502
2017-01-01,NE,10,75
2017-01-01,NF,19,161
2017-01-01,NG,9729,191751
2017-01-01,NH,432,6283
2017-01-01,NI,189960,1748524
2017-01-01,NL,24543,353279
2017-01-01,NO,10064,150547
2017-01-01,NP,12137,109657
2017-01-01,NR,616,11757
2017-01-01,NS,363,2875
2017-01-01,NT,6,19
2017-01-01,NU,1738,17752
2017-01-01,NZ,26490,272669
2017-01-01,OC,269,1506
2017-01-01,OD,12058,199723
2017-01-01,OS,3455,42894
2017-01-01,PA,1476,25796
2017-01-01,PC,84,506
2017-01-01,PE,10326,134198
2017-01-01,PF,66,330
2017-01-01,PG,21,94
2017-01-01,PK,200061,2335367
2017-01-01,PL,17788,244726
2017-01-01,PM,7705,90980
2017-01-01,PO,8701,141083
2017-01-01,PP,3546,38019
2017-01-01,PS,135,795
2017-01-01,PU,213,2524
2017-01-01,QA,13305,172216
2017-01-01,RB,6574,92604
2017-01-01,RE,318,3632
2017-01-01,RI,3738,51465
2017-01-01,RM,656,6570
2017-01-01,RN,94,1127
2017-01-01,RO,7874,134368
2017-01-01,RP,133546,1926578
2017-01-01,RQ,5148,116211
2017-01-01,RS,179009,2389101
2017-01-01,RW,9205,113259
2017-01-01,SA,64466,869056
2017-01-01,SB,7,26
2017-01-01,SC,113,679
2017-01-01,SE,401,3013
2017-01-01,SF,103780,823376
2017-01-01,SG,3455,45174
2017-01-01,SH,21,206
2017-01-01,SI,724,4700
2017-01-01,SL,3657,32107
2017-01-01,SM,87,716
2017-01-01,SN,14837,226608
2017-01-01,SO,47419,967434
2017-01-01,SP,52976,1083255
2017-01-01,ST,573,3494
2017-01-01,SU,25752,263435
2017-01-01,SV,69,506
2017-01-01,SW,22389,425560
2017-01-01,SY,234330,4429584
2017-01-01,SZ,20688,263823
2017-01-01,TD,8371,50203
2017-01-01,TH,31009,415628
2017-01-01,TI,3111,22444
2017-01-01,TK,33,210
2017-01-01,TL,3,10
2017-01-01,TN,848,7178
2017-01-01,TO,1253,18281
2017-01-01,TP,96,1971
2017-01-01,TS,8633,124732
2017-01-01,TT,524,7236
2017-01-01,TU,115139,1701113
2017-01-01,TV,28,378
2017-01-01,TW,10730,114357
2017-01-01,TX,1544,14512
2017-01-01,TZ,11420,114206
2017-01-01,UG,25412,227576
2017-01-01,UK,349341,5577105
2017-01-01,UP,42814,410323
2017-01-01,US,2885302,52377052
2017-01-01,UV,3008,57677
2017-01-01,UY,1109,18190
2017-01-01,UZ,5972,78753
2017-01-01,VC,529,3759
2017-01-01,VE,23803,477454
2017-01-01,VI,571,8284
2017-01-01,VM,32940,387102
2017-01-01,VQ,844,9260
2017-01-01,VT,1386,20334
2017-01-01,WA,4375,31465
2017-01-01,WE,22692,568099
2017-01-01,WI,310,1877
2017-01-01,WQ,24,92
2017-01-01,WS,1665,10940
2017-01-01,WZ,1265,7864
2017-01-01,YI,579,8952
2017-01-01,YM,52647,888251
2017-01-01,ZA,8160,67867
2017-01-01,ZI,32469,400333
2018-01-01,AA,255,2489
2018-01-01,AC,833,7236
2018-01-01,AE,16395,194875
2018-01-01,AF,109785,2635422
2018-01-01,AG,5365,86196
2018-01-01,AJ,8091,76153
2018-01-01,AL,4273,77868
2018-01-01,AM,11366,124883
2018-01-01,AN,168,2377
2018-01-01,AO,3413,39071
2018-01-01,AQ,456,2408
2018-01-01,AR,6888,103506
2018-01-01,AS,164565,3151627
2018-01-01,AU,9454,126826
2018-01-01,AV,150,1497
2018-01-01,AY,359,4206
2018-01-01,BA,6294,92035
2018-01-01,BB,1870,14985
2018-01-01,BC,2640,24873
2018-01-01,BD,1693,13446
2018-01-01,BE,18903,352152
2018-01-01,BF,6722,51303
2018-01-01,BG,50823,727075
2018-01-01,BH,6275,39281
2018-01-01,BK,2477,34679
2018-01-01,BL,2235,42012
2018-01-01,BM,16711,318382
2018-01-01,BN,2817,24289
2018-01-01,BO,3968,29365
2018-01-01,BP,571,3962
2018-01-01,BR,24436,414292
2018-01-01,BT,1090,8708
2018-01-01,BU,6752,94447
2018-01-01,BX,1855,11752
2018-01-01,BY,2208,32248
2018-01-01,CA,162237,2743230
2018-01-01,CB,11317,248415
2018-01-01,CD,6129,76513
2018-01-01,CE,22354,253121
2018-01-01,CF,7888,164054
2018-01-01,CG,4805,63747
2018-01-01,CH,129718,1864802
2018-01-01,CI,8493,174072
2018-01-01,CJ,639,4860
2018-01-01,CM,10444,166566
2018-01-01,CN,364,5613
2018-01-01,CO,13687,208208
2018-01-01,CQ,33,417
2018-01-01,CS,2319,28777
2018-01-01,CT,4987,81475
2018-01-01,CU,10643,138066
2018-01-01,CV,160,1125
2018-01-01,CW,144,1008
2018-01-01,CY,3795,52260
2018-01-01,DA,10235,203996
2018-01-01,DJ,2768,31273
2018-01-01,DO,202,1699
2018-01-01,DR,2324,34559
2018-01-01,EC,4887,62077
2018-01-01,EG,51083,902391
2018-01-01,EI,46799,526078
2018-01-01,EK,1021,9808
2018-01-01,EN,1949,16888
2018-01-01,ER,3108,34112
2018-01-01,ES,7873,117120
2018-01-01,ET,13147,201886
2018-01-01,EZ,6385,74371
2018-01-01,FG,117,873
2018-01-01,FI,5026,47690
2018-01-01,FJ,5488,43265
2018-01-01,FK,67,393
2018-01-01,FM,264,3415
2018-01-01,FO,39,292
2018-01-01,FP,207,1488
2018-01-01,FR,93905,1692534
2018-01-01,GA,4585,49943
2018-01-01,GB,531,7235
2018-01-01,GG,1938,17265
2018-01-01,GH,27487,291766
2018-01-01,GI,665,4770
2018-01-01,GJ,1106,6784
2018-01-01,GK,435,3209
2018-01-01,GL,701,7013
2018-01-01,GM,75472,1106671
2018-01-01,GP,74,769
2018-01-01,GQ,2273,37849
2018-01-01,GR,24023,335577
2018-01-01,GT,9559,216198
2018-01-01,GV,1547,22724
2018-01-01,GY,5073,37634
2018-01-01,GZ,11090,171203
2018-01-01,HA,5142,82123
2018-01-01,HK,7542,103196
2018-01-01,HO,8663,134154
2018-01-01,HQ,9,32
2018-01-01,HR,3651,67662
2018-01-01,HU,7115,102354
2018-01-01,IC,3036,43478
2018-01-01,ID,32565,607488
2018-01-01,IM,165,2904
2018-01-01,IN,319593,2903223
2018-01-01,IO,23,136
2018-01-01,IR,95625,1395395
2018-01-01,IS,241525,6120428
2018-01-01,IT,44337,620236
2018-01-01,IV,1127,14341
2018-01-01,IZ,67425,973462
2018-01-01,JA,45997,631677
2018-01-01,JE,8169,97455
2018-01-01,JM,10959,110335
2018-01-01,JO,17413,253401
2018-01-01,JQ,2,10
2018-01-01,KE,46511,427685
2018-01-01,KG,2155,17150
2018-01-01,KN,25521,448246
2018-01-01,KR,461,5691
2018-01-01,KS,23668,392097
2018-01-01,KT,66,567
2018-01-01,KU,7502,79948
2018-01-01,KV,2818,50610
2018-01-01,KZ,3368,31232
2018-01-01,LA,1934,19341
2018-01-01,LE,22663,257503
2018-01-01,LG,3000,33173
2018-01-01,LH,3052,38747
2018-01-01,LI,4374,45011
2018-01-01,LO,4049,70962
2018-01-01,LQ,1,6
2018-01-01,LS,83,457
2018-01-01,LT,2429,13297
2018-01-01,LU,990,9481
2018-01-01,LY,20223,390213
2018-01-01,MA,976,16494
2018-01-01,MB,149,1363
2018-01-01,MC,599,4224
